time,data_queue_size,fuel_valve_setpoint,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402,Thrust_Pred_lbf,OF_Pred,mdot_f,mdot_lox
1.941,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,992402,668.492941943442,451.265382315789,408.160884905186,809.043407143203,614.302082137917,593.478197487268,268.792034191991,270.68554687,493.341116316857,1.13722847643227,0.526415166925122,0.598654318253096
1.942,0,45,0.00193715,0,551040,43,-19.99814796,0,992402,665.966948399938,445.165966553065,405.794690437907,807.981171461945,607.827156244223,587.598264648372,270.879130941276,270.44140625,484.283849049753,1.12854315338947,0.519851750127993,0.586675133384482
1.943,0,45,0.00193715,0,551040,43,-19.99814796,0,2312673,664.17768928066,445.911832025676,405.057788980867,806.121889738093,608.486020270624,587.535899339778,271.386250819339,270.44140625,484.462456076324,1.12869468897045,0.519968794265041,0.586886016517321
1.944,0,45,0.00193715,0,551040,43,-19.99814796,0,2312673,674.631451293144,443.201909934337,402.597118067051,813.400188033456,605.371098342974,583.383646506661,269.748200448625,270.19726562,483.452029147742,1.12901430895052,0.51882852344101,0.585764826856572
1.945,0,45,0.00193715,0,551040,43,-19.99814796,0,2312673,665.826907363519,441.963162876405,401.782980721636,804.80179689769,612.309087626026,591.020986498942,269.807676456663,270.44140625,483.217685351359,1.11401077441225,0.524118193254967,0.583873314351518
1.946,0,45,0.00193715,0,551040,43,-19.99814796,0,2312673,663.107040491986,444.084349389349,402.940254007372,803.854320903967,612.405114859911,591.908261827378,269.584622921825,271.41796875,485.508364725385,1.12004108168734,0.524362275612916,0.587307290373524
1.947,0,45,0.00193715,0,551040,43,-19.99814796,0,2312673,675.211668783342,451.911181602655,411.629629225257,809.236838601778,610.743028485171,590.21021517758,271.592677546548,270.19726562,490.064416287926,1.14070112573538,0.521547884356782,0.594930258810685
1.948,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,670.946292001322,444.038736021811,403.967634778115,808.428707537868,615.718031781721,595.695015387808,268.790474482953,270.44140625,486.907862562163,1.11579886342327,0.527493912165492,0.588577107656951
1.949,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,675.342073364384,452.724021342432,411.927544173709,806.803663115786,602.072294445794,581.960761558197,268.604464486962,270.68554687,493.160391574094,1.16199793365558,0.517160116156141,0.600938986342514
1.95,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,669.831030109243,439.564906830284,397.459684793641,804.534538258271,610.057210315798,588.756626206919,269.743013768898,270.19726562,480.667815467938,1.11108318961195,0.522442003072244,0.580476527160765
1.951,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,662.185901741591,442.167548966477,401.277229366211,796.950083858708,616.633881570648,596.343864655138,268.080955178567,269.22070312,486.138512300025,1.11037904618366,0.528728133004385,0.587088640015875
1.952,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,667.69369964978,445.359433212328,402.328756267175,810.763715876909,616.114917818112,594.833578599238,267.979762434241,270.44140625,489.173096931415,1.11997624736998,0.528411174665612,0.591807964470354
1.953,0,45,0.00193715,0,551040,43,-19.99814796,0,4902605,665.753259214181,442.23979684049,400.833344355152,804.686967743194,616.331683640773,595.210135219536,269.969460171479,268.73242187,483.875086061937,1.10802558456518,0.527063949579842,0.584000340836438
1.954,0,45,0.00193715,0,551040,43,25.00184822,44999.9921875,6006423,666.483712552765,446.713294178778,406.933060036757,808.52291858542,609.632992223791,588.327414479244,264.298802878492,269.70898437,493.925107624371,1.1396802799906,0.526281181795206,0.599792284622143
1.955,0,45,0.00193715,0,551040,43,25.00184822,0,6006423,672.064876470298,446.040278760297,407.301961485368,810.276455184425,610.749213979546,589.325084986889,271.219498124249,267.75585937,485.116317833914,1.12553593380612,0.521839497900199,0.587349106566016
1.956,0,45,0.00193715,0,551040,43,25.00184822,0,6006423,670.037541415814,450.592896267314,407.921805481059,809.548657339578,607.754394303733,587.195028616686,269.344924895925,268.48828125,491.143489900433,1.14558842320672,0.520977906392147,0.596826258309317
1.957,0,45,0.00193715,0,551040,43,25.00184822,0,2818427,665.709401971915,451.090423025492,409.848278766537,801.432673597124,606.555691297988,586.14211124217,271.834477959182,267.75585937,488.424666082867,1.14527218283218,0.518131112293864,0.59340114997006
1.958,0,45,0.00193715,0,551040,43,25.00184822,0,972568,667.382855342244,438.720678404945,397.228596108079,807.404396543735,612.90379368653,592.361923036605,267.526756013895,268.24414062,482.983017922574,1.10773413580318,0.526313830703988,0.583015796416141
1.959,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,989977,670.054348273732,439.356080510629,398.333396619272,805.451895950634,610.624950444919,588.924823112751,268.424006844754,269.46484375,482.165214797127,1.11172604815233,0.523888245190652,0.582420208499261
1.96,0,45,0.00193715,0,551040,43,-19.99814796,0,989977,668.083694458214,446.52189800729,405.908322772836,812.229907066131,610.045912598546,589.259930454555,272.502754685245,267.0234375,483.904399027148,1.12601370396139,0.520310640247289,0.58587691123537
1.961,0,45,0.00193715,0,551040,43,-19.99814796,0,2279370,661.171604974572,451.094929242127,409.618807960471,802.930254564805,623.677504833813,602.664435366856,267.210739551169,268.48828125,496.387195847463,1.12402329958651,0.534696788001427,0.601011647927671
1.962,0,45,0.00193715,0,551040,43,-19.99814796,0,2279370,663.004238188238,444.821825828867,402.959786285111,812.289597115891,617.261649472109,595.849129759883,267.960799869135,268.24414062,488.861296769681,1.11673036276664,0.529295100174454,0.591079909228422
1.963,0,45,0.00193715,0,551040,43,-19.99814796,0,2279370,661.147549282423,457.037563169619,416.400748231526,804.852726778937,617.410236583463,595.269581838955,268.929864369651,268,498.724197598333,1.1465552428635,0.528673100570523,0.606152915220035
1.964,0,45,0.00193715,0,551040,43,-19.99814796,0,2279370,671.687024782017,449.175239691165,408.943866455387,812.5274216129,620.124443607379,599.021885263912,268.774993146281,269.22070312,492.299044181252,1.12238942678635,0.530844952120808,0.595814761523304
1.965,0,45,0.00193715,0,551040,43,-19.99814796,0,2279370,653.185668235269,445.892388370926,405.149611048501,810.526856252106,611.08916280968,591.061970230682,267.080726410754,269.953125,490.031495368577,1.13094954742466,0.525270002218092,0.594053871284301
1.966,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,664.480163340031,458.376584098453,416.737909667176,812.737516058004,608.547317491603,587.526002675895,270.843656931931,268.24414062,496.390815816365,1.16215467175795,0.52043433007427,0.604825188039035
1.967,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,660.237968246797,442.558451540663,401.528926789549,807.244552395585,622.357566254708,600.964777135957,270.284913864485,268.24414062,484.692045449614,1.09886602244532,0.531391004976733,0.583927520002002
1.968,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,651.0260977711,444.822735710088,404.56190477181,802.705964781564,615.250885023575,594.988664103667,268.564872849906,267.51171875,487.845086979567,1.11902037644063,0.527310248795892,0.59007091310858
1.969,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,657.879601348535,441.435845759595,399.852353958912,803.379705274821,614.938644154528,594.489249604874,273.01872339264,269.22070312,479.184552262255,1.10302809097234,0.523673086812547,0.577626125240435
1.97,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,652.750961234616,431.521698152694,390.267959611038,806.008924075862,606.361644630571,585.370164584255,270.008054269055,270.19726562,471.90149188951,1.09332108562746,0.519392993239429,0.567863311235827
1.971,0,45,0.00193715,0,551040,43,-19.99814796,0,4947740,664.500177541515,453.412575633651,412.813483590178,815.107667675782,608.667983258363,587.596621260112,269.188554724823,270.44140625,493.999399727426,1.15161546431558,0.521800851971364,0.600913930423267
1.972,0,45,0.00193715,0,551040,43,25.00184822,44999.9921875,6004895,665.091988176472,445.640193247805,402.091841618228,807.095538477691,610.755247517135,589.799023681246,272.95115594711,269.70898437,482.636679867332,1.12170238876071,0.520511711320384,0.583859229965999
1.973,0,45,0.00193715,0,551040,43,25.00184822,0,6004895,663.518860724221,451.127889155936,411.524908349367,809.470111697493,611.056720597498,590.420376848781,270.337903495743,270.68554687,490.906210544179,1.13997450850988,0.522752492582744,0.595924515804329
1.974,0,45,0.00193715,0,551040,43,25.00184822,0,6004895,664.868648263964,445.732588520106,402.856411186735,808.326811740364,601.289502791692,579.73741243749,272.057290867315,270.19726562,482.420612689718,1.13940484663048,0.513865206111667,0.585500506358406
1.975,0,45,0.00193715,0,551040,43,25.00184822,0,2813453,661.161489681668,450.117115423094,408.512037229214,806.018062025154,612.081432487974,591.462441570213,271.161493370811,270.44140625,489.144871969417,1.13436981592467,0.522906756918763,0.593169641591703
1.976,0,45,0.00193715,0,551040,43,25.00184822,0,971588,667.516586022627,448.25278195839,408.465685621988,802.98050666682,604.799007029787,583.769610918412,270.879724404621,269.953125,486.721255244065,1.14208522299374,0.517510066475343,0.591040599671997
1.977,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,968100,670.696022975351,447.086989156049,407.347223601695,810.759803934677,612.656649472106,592.310986545212,270.053301524474,271.17382812,487.77815403707,1.12702487921628,0.524196182634884,0.590782139419713
1.978,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,664.241840677203,441.220271630233,400.133875011005,801.485924395712,623.153053347297,602.46206795137,273.719210103214,269.46484375,479.444150654711,1.08823034066588,0.529395853126472,0.576104629594926
1.979,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,667.036797610908,446.625626751898,403.096641635284,801.956846156908,621.282520047275,599.920295293057,273.793434170646,269.953125,484.105972322249,1.10594032209836,0.527920634027564,0.583848716038814
1.98,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,672.203233565468,441.441584769072,400.587530787568,807.947114559441,605.288517572722,583.533280747595,268.20936326752,270.9296875,483.648118545425,1.12668628263089,0.519952894822931,0.585823794211218
1.981,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,673.53306982175,454.449818234209,413.251485105761,806.983197693332,605.503844986788,584.461680953287,269.04814493498,268.9765625,494.648987709248,1.15989657351355,0.519471825508111,0.602533590443687
1.982,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,673.837838832757,455.180706256276,414.206658895455,808.505831658839,605.263325617483,584.096728679665,269.319162897594,268.9765625,494.940210339346,1.16180958309729,0.51907678046925,0.603068377912461
1.983,0,45,0.00193715,0,551040,43,-19.99814796,0,1227490,670.551416584296,452.01274045323,410.734806330503,809.496973762935,612.892102062184,591.857415597437,266.95207675613,269.46484375,496.004705189558,1.14415248485303,0.526742619380511,0.602673876842204
1.984,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,663.755203297381,438.120221205546,397.677619371589,812.164344984746,620.760184482348,599.517138875342,264.180239074548,267.0234375,487.610255941884,1.09916761730594,0.534781665825139,0.587814689403921
1.985,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,669.688279602177,457.616969020503,415.399805536714,811.536456110613,613.452745848157,592.334340735926,266.957369748825,268.24414062,501.002109894755,1.15727721129398,0.527165249898953,0.610076330294154
1.986,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,673.153489834824,440.658875074635,399.758204324876,813.307218385785,609.446664806218,587.682078208993,267.567925780859,269.22070312,484.287109377023,1.11865571056346,0.523641549579444,0.585774609725344
1.987,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,672.252076981921,443.782420000069,400.437502336451,811.529808614612,605.04162121432,584.116531443899,266.105048289608,269.22070312,488.389712290457,1.13679702371277,0.521383483751039,0.592707192541178
1.988,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,668.023949707134,453.768294571373,411.962238511448,808.341418695234,607.826692923529,587.121456836926,266.94927100772,268.9765625,496.869703066245,1.15712198300354,0.522874149226256,0.605029172413972
1.989,0,45,0.00193715,0,551040,43,-19.99814796,0,6000155,668.568069961231,452.559448544232,412.320508681443,813.317766977816,606.981700482254,586.032820820495,272.241200065332,268.48828125,489.329883588659,1.14784089948031,0.518146039778121,0.594749216361078
1.99,0,45,0.00193715,0,551040,43,25.00184822,44999.9921875,6006457,666.516700803166,443.331540189288,402.17821095031,811.098891551075,598.54095927211,577.414220465448,267.888789676882,268.73242187,484.86586904994,1.14390920707335,0.514972147891867,0.589081381359842
1.991,0,45,0.00193715,0,551040,43,25.00184822,0,6006457,666.441994978173,453.0022943189,412.88410501283,809.241838637918,612.413519648347,591.957891012156,266.914647398346,268.24414062,496.864361231939,1.14752154123619,0.526406653274876,0.604062974082968
1.992,0,45,0.00193715,0,551040,43,25.00184822,0,6006457,668.368457384006,457.255236288886,416.068811948321,805.021755553273,615.266153224764,594.638492826448,267.119045243353,269.22070312,500.747028253317,1.15314874015691,0.528420245613775,0.609347140502929
1.993,0,45,0.00193715,0,551040,43,25.00184822,0,6006457,670.066353651915,443.542581317905,402.847120883321,804.732238476747,607.13273764715,586.921084489127,270.335893721796,270.44140625,483.313764140608,1.12607896839004,0.519735113858552,0.585262780849918
1.994,0,45,0.00193715,0,551040,43,25.00184822,0,3759803,664.214256262091,441.655740636421,399.786735761604,809.645653501952,612.837472952561,592.237981058752,268.970823931176,268.73242187,484.021412054639,1.11364832974538,0.52516174276289,0.584845497674063
1.995,0,45,0.00193715,0,551040,43,25.00184822,0,1012248,667.071668974351,446.834948897686,403.384534817354,808.614546774603,608.9998503486,588.150387965096,268.959836001185,270.44140625,488.338816408564,1.13407660491424,0.522231501772814,0.592250528509779
1.996,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,1005160,676.583719847139,446.983948153776,407.780909449099,805.282309765998,610.676380599217,590.120797933251,269.789025074198,271.90625,487.715779794074,1.13042399391374,0.522881767785437,0.59107809628469
1.997,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,676.269151008287,441.94995532489,399.526177664034,798.930237826777,609.134724647014,587.92486851285,272.725058460911,271.66210937,479.165847642366,1.11444960718829,0.519436287227352,0.578885566259868
1.998,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,666.634246957456,446.071363864734,402.868253712607,811.981600335472,618.23010215718,597.827944419913,271.748109729315,271.41796875,485.604100323894,1.11258485222032,0.527155068702996,0.586504744210114
1.999,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,668.6284366974,440.692270898286,399.810319987996,810.431036821798,612.539713811621,591.154403996513,271.481338912742,270.9296875,479.992269572984,1.10736089784603,0.523012913306493,0.579164049264143
2,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,667.076224191219,443.118994643231,402.078738209862,803.383909011198,613.987264603976,594.029917642083,267.966613080942,271.66210937,486.789906098231,1.11739244567427,0.526803998214108,0.588646807955443
2.001,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,676.75766475584,454.291744028457,411.206268649402,809.913025028082,596.596432667151,575.408636039104,271.884531076306,271.17382812,489.842728530859,1.17120024153668,0.510325366516028,0.597693192525868
2.002,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,673.437667237709,446.943360446666,404.126084705617,812.644886247381,615.155760743172,593.712177015242,273.466722609741,271.66210937,483.88412064505,1.11720779116529,0.523496250908861,0.584854090161199
2.003,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,664.865390675475,445.004235662018,404.514620565043,809.44857186855,619.569699178527,598.497488887509,274.897636616942,270.9296875,480.990599744428,1.1024409357738,0.525776406899385,0.579637434029946
2.004,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,666.918461967131,450.57451651573,407.524869724631,811.398783980927,616.87743994402,596.350387142811,271.724879982811,270.44140625,489.579618749015,1.12682234070102,0.526142764137952,0.59286942102883
2.005,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,666.020750879678,450.354360301706,410.089058350316,808.155006530524,606.163321832429,585.315334744621,268.485861783475,271.41796875,491.735187105118,1.14891694312508,0.520414140909443,0.597912623932742
2.006,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,670.7101663076,444.551333944572,404.197632811986,805.257015150461,625.011925526518,603.713565834918,273.142901034352,271.41796875,483.538333215107,1.09548984917407,0.531237312716152,0.581965083583056
2.007,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,665.730576173592,448.389892688611,408.317624370582,804.790364361204,614.50473558243,594.440775374016,271.754564443602,270.19726562,487.198489837958,1.12486038356498,0.524308493143228,0.589773852703469
2.008,0,45,0.00193715,0,551040,43,-19.99814796,0,1005160,666.074547801804,443.297221790058,402.219664559076,810.199345268404,614.113134694427,592.877578315932,271.01782992598,270.19726562,483.276318120745,1.11282056179975,0.524572403970589,0.583754957291194
2.009,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,663.242891645538,455.32528836004,412.543394344748,803.223499791046,621.728280253196,600.355878683841,269.07339215728,271.66210937,497.663623180117,1.13505995427129,0.53183021405176,0.603659178441682
2.01,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,665.290488053549,442.749600635566,401.082920890791,803.803111357561,625.921078833975,604.993107467859,269.389805261281,270.44140625,486.503140639374,1.09532240678031,0.534745166726324,0.585718363032818
2.011,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,666.495356905427,443.738557615428,404.952385646346,811.341526715666,610.958826046084,590.398551139927,269.549829446946,268.9765625,485.014645181892,1.12151933282078,0.523281683382537,0.586870524424519
2.012,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,667.410103380392,447.664756388689,407.380284149308,801.150720167771,597.653079359967,576.690601426854,272.475346735611,270.68554687,483.190854631773,1.15049111628345,0.510691291190728,0.587545793678258
2.013,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,669.42629308318,446.109864345145,406.119547598736,807.701833326415,606.856004403657,586.440495864837,273.465551537472,270.9296875,481.872231716786,1.12872473224077,0.517100112365341,0.583663685871242
2.014,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,673.742807753793,450.587998711176,408.987052106624,812.412537142377,615.343433416613,594.266810238142,270.250531604213,270.19726562,491.135243201657,1.13159036604343,0.526097291405851,0.595326626556404
2.015,0,45,0.00193715,0,551040,43,-19.99814796,0,13232632,658.747767830474,452.334962539074,411.292217574479,808.416293490963,612.802469695552,591.338556147296,267.868064069548,271.66210937,495.190562268893,1.14380691206422,0.525976463086235,0.601615514061127
2.016,0,45,0.00193715,0,551040,43,-19.99814796,0,7070370,672.143887019913,453.383519380379,412.885881608702,814.530060085213,618.251569512456,597.691779878098,271.246198958731,269.46484375,492.880961729309,1.13260492561885,0.527553065317341,0.597509200303746
2.017,0,45,0.00193715,0,551040,43,-19.99814796,0,7070370,661.633688894309,453.450387675792,412.699598195182,808.146053618493,614.518953399495,594.551026254091,271.762592686184,269.46484375,491.78974585047,1.1381602641417,0.52431322725001,0.596752481219856
2.018,0,45,0.00193715,0,551040,43,-19.99814796,0,7070370,665.540624171288,451.039228460618,410.512622761733,804.632748274429,615.738405567347,595.094847961038,266.660966026907,270.68554687,495.875843542471,1.1374119918085,0.529125806619156,0.601834037623974
2.019,0,45,0.00193715,0,551040,43,-19.99814796,0,7070370,660.551067344622,450.164393998392,409.723587063981,804.675779896505,618.751310580438,597.195019092632,273.021650654984,270.9296875,487.925152145805,1.12070715524508,0.526582439502194,0.59014470777652
2.02,0,45,0.00193715,0,551040,43,-19.99814796,0,7070370,665.874306382693,457.022781042659,414.597312956719,804.021675657141,618.863293998968,597.228698249775,272.625729269647,270.68554687,494.554912394099,1.13886936499456,0.526969093622363,0.600148957025458
2.021,0,45,0.00193715,0,551040,43,25.00184822,44999.9921875,4912603,666.183756511375,447.572115206287,407.041442182519,805.311657751621,610.940757463138,590.372590547882,275.103342621905,271.90625,481.854121357359,1.1233067889855,0.518994304341147,0.582989825511218
2.022,0,45,0.00193715,0,551040,43,25.00184822,0,4912603,671.452442579027,444.734695695559,404.21501072809,807.115789299572,617.029138377848,595.948200124069,274.888333842905,270.9296875,480.362694092245,1.10579370825982,0.523842208593887,0.57926141838405
2.023,0,45,0.00193715,0,551040,43,25.00184822,0,4912603,661.309320765124,449.464492979002,408.785163697457,807.929705182955,616.723962224191,595.955406179204,275.371635401419,272.15039062,484.152881694612,1.11847588506899,0.523238252355626,0.585229367405409
2.024,0,45,0.00193715,0,551040,43,25.00184822,0,2833343,669.784923339158,452.23215976565,410.810131872924,809.85129661016,613.488048555701,591.960653505803,267.676190038288,273.37109375,495.422818459889,1.14268567278779,0.526645034309127,0.601789735349873
2.025,0,45,0.00193715,0,551040,43,25.00184822,0,965002,667.475821071014,447.250915129703,406.472297199289,810.425074848055,608.801808269908,587.986753653907,271.20791338939,273.12695312,485.974190097671,1.13209232130335,0.520349743383181,0.58908394887627
2.026,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,966695,670.102574338618,444.979920487055,402.516480312196,811.329520491437,606.029908547203,585.112610198108,271.917768106648,272.39453125,482.577698957066,1.12942471687992,0.517659490990925,0.584657424052627
2.027,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,661.086891545058,450.267441678309,409.872471211455,811.472855254108,611.740172300493,590.481767362768,271.389258095494,270.68554687,488.958793456353,1.13499378988584,0.52247018633589,0.593000416891733
2.028,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,667.141540073368,443.62551549254,402.240974181231,806.32417493885,616.082931175185,595.47837990818,269.333054487086,272.63867187,485.917644963301,1.11323362446681,0.527358815598467,0.587073565683203
2.029,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,666.687923597306,446.059787114416,404.241155963748,804.714638391733,609.963048251148,589.73252596958,271.590548136905,272.15039062,484.568860766518,1.12631513992084,0.520949448690829,0.586753251193896
2.03,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,669.778489907276,455.835692209321,414.553801582347,806.354736786549,612.970750526535,591.977422978571,274.784858977236,269.953125,490.084986887912,1.14250603175828,0.520805780047922,0.595023745079325
2.031,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,673.471800389318,448.860938644003,408.215734473251,807.548952250308,606.2183414225,584.712070049777,270.197740309534,271.66210937,488.312928083094,1.1423285853103,0.519135830666668,0.593023699029343
2.032,0,45,0.00193715,0,551040,43,-19.99814796,0,1257105,661.293684970449,446.641744142295,403.206115373148,805.3112427564,611.188681900894,590.29317664971,269.828304937295,269.953125,487.425039407259,1.12859455395787,0.523244422105255,0.590530805176825
2.033,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,660.474448047513,446.679211653379,404.976804022694,804.252625208938,605.153302386658,584.316460066537,272.59461833734,270.9296875,483.219615766857,1.13455540905722,0.516454658443635,0.585946426270024
2.034,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,668.782983356508,447.724750300295,407.229989945065,810.369020303979,610.512286265142,589.804353970812,274.104358757321,271.90625,483.148854194521,1.12601809633208,0.519434944914914,0.584893147841451
2.035,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,671.530050938224,452.135101700273,409.851241558442,806.204303847865,608.370840106868,587.242057806917,267.994128094298,270.19726562,494.241899221346,1.15052935968109,0.522489986973063,0.601140070151898
2.036,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,672.542216886047,450.43353618942,408.371019560874,807.741886818645,618.724970895125,597.375651075038,273.448102791009,270.19726562,487.655531842795,1.12080523564944,0.526237501870906,0.589809747291993
2.037,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,670.140380660687,452.864079874562,414.936981742821,802.009578159906,614.239980077297,593.049944713476,272.579450157206,269.70898437,490.246254050203,1.13588838064992,0.52347441196696,0.594608502120819
2.038,0,45,0.00193715,0,551040,43,-19.99814796,0,5985942,667.023608987927,448.190914779229,407.214741048529,806.312824095236,616.279564079526,594.563683914936,271.614400292101,270.68554687,487.443135451666,1.1216446037973,0.525771145041471,0.589728367668091
2.039,0,45,0.00193715,0,551040,43,25.00184822,44999.9921875,5989248,676.825733303896,444.875114155238,403.689770677189,804.21675633169,621.758578234771,600.780460527395,271.159789536121,271.17382812,485.717066760356,1.10467856628164,0.530277571018691,0.585786266884237
2.04,0,45,0.00193715,0,551040,43,25.00184822,0,5989248,670.417095223104,451.921433575881,411.163325171009,810.426052932108,615.793497980827,595.261765254587,273.067769184658,270.9296875,489.035438206288,1.13011163451695,0.524289797957334,0.592506000530123
2.041,0,45,0.00193715,0,551040,43,25.00184822,0,5989248,665.538801950298,444.881194506212,402.917445664255,805.257153692934,612.549665812332,591.547833653167,273.676838768779,271.66210937,481.303867996663,1.11547529649592,0.521334451549851,0.581535701916109
2.042,0,45,0.00193715,0,551040,43,25.00184822,0,5989248,669.179419427105,454.027832185264,413.79561071815,809.735426823443,618.018548711621,597.154484312912,273.312203893751,270.68554687,490.963742604441,1.13158511483954,0.525802554004572,0.594990343456188
2.043,0,45,0.00193715,0,551040,43,25.00184822,0,3792880,665.833609024632,445.438762421957,404.402257491232,804.983585888513,618.270501079693,597.391543972196,270.637967574303,270.68554687,486.359269868803,1.11256997126051,0.528029588743498,0.587469864373052
2.044,0,45,0.00193715,0,551040,43,25.00184822,0,997202,671.351174795182,442.385808403745,401.650642017236,812.244184944916,607.519376878797,586.205756565154,271.806420934647,271.90625,480.470112084302,1.11985652172924,0.518898127677334,0.581091452392554
2.045,0,45,0.00193715,0,551040,43,-19.99814796,-44999.9921875,1011660,675.875862728148,451.994112395291,410.664511844141,807.835416308065,613.079515344914,592.308325622026,276.220407100079,270.9296875,484.907486378376,1.13001405092922,0.519783153883626,0.587362267324804
2.046,0,45,0.00193715,0,551040,43,-19.99814796,0,1011660,657.089327419249,446.005463530407,407.128146241745,817.589283832525,617.013333268346,596.012126314036,273.820729590056,271.66210937,482.854876067199,1.11105797157826,0.524646780833509,0.582912988107944
2.047,0,45,0.00193715,0,551040,43,-19.99814796,0,1011660,669.287816033289,439.805104649922,398.039376257924,807.339154549971,607.071923846619,585.741085372605,269.228185311707,270.9296875,481.091040992151,1.11750503541062,0.520542255805452,0.581708592006595
2.048,0,45,0.00193715,0,551040,43,-19.99814796,0,1011660,662.391759261887,444.736520880226,405.778338337793,805.233206808235,617.059580381399,596.041734634658,271.550434075135,271.17382812,484.421872181312,1.11115542111244,0.526414480060723,0.584928303271559
2.049,0,45,0.00193715,0,551040,43,-19.99814796,0,1011660,664.446239724269,447.436052053597,406.592167152205,809.899955493007,618.957123046052,597.832276275036,271.878220996256,271.90625,486.821128168014,1.11488481779518,0.527608957408121,0.588223216347057
2.05,0,45,0.00193715,0,551040,43,-19.99814796,0,1011660,666.656523975207,447.89147323512,406.204294529567,808.349059548461,611.712949175937,589.201603102012,268.638894844222,271.41796875,490.0880648067,1.13288160903055,0.524556158389343,0.594260024743001
2.051,0,45,0.00193715,0,551040,43,-19.99814796,0,6210515,664.372485357456,446.612490213694,407.289316536788,802.803838072617,620.218488459994,599.716767964114,273.089961817045,269.46484375,484.783731873741,1.10872861062765,0.527646674255634,0.585016964049747
2.052,0,45,0.00193715,0,551040,43,-19.99814796,0,6210515,671.64791312441,449.309658311567,407.838765241971,806.116190665714,626.766603767953,605.228948452127,271.708514745478,270.9296875,489.889438804265,1.10774888423724,0.533639241614682,0.591138274483874
2.053,0,45,0.00193715,0,551040,43,-19.99814796,0,6210515,662.062634953605,447.843904124982,406.533142471003,807.177600752556,624.00950201004,602.306872182452,268.790936528165,270.44140625,491.624433383389,1.11275083799421,0.533759823097807,0.593941690439727
2.054,0,45,0.00193715,0,551040,43,-19.99814796,0,6210515,663.389440473352,443.814484056782,404.70009057015,803.15648381855,618.430951830013,596.372906065342,270.072754061543,270.9296875,485.544638122955,1.10881524095577,0.528580418155404,0.586098023721488
2.055,0,45,0.00193715,0,551040,43,-19.99814796,0,6210515,662.039825179497,449.28929268973,408.203895522319,802.631625367066,615.192701349574,594.950719565359,270.071320702494,269.46484375,490.146600050378,1.12869606606151,0.526118999080235,0.59382844454208
